2017-11-05 16:51:20,22625,2,14562
2017-08-18 12:34:20,23167,6,17841
2018-02-01 11:12:20,22616,1,15031
2017-05-21 11:49:20,22531,24,16063
2017-09-03 12:09:20,21086,12,13835
2017-05-13 09:38:20,22431,2,13668
2017-05-21 09:46:20,22980,1,13263
2017-09-09 08:37:20,22383,1,13263
2017-10-05 13:24:20,21165,36,15985
2017-10-21 12:40:20,23288,2,13969
2017-10-29 13:38:20,22402,24,15829
2017-11-13 06:20:20,23052,2,15382
2017-05-25 10:52:20,22989,12,12481
2017-10-18 10:39:20,23154,12,14572
2017-01-28 12:28:20,22171,1,16274
2017-12-14 11:35:20,23523,1,15033
2017-04-09 13:10:20,85017C,4,14081
2017-06-08 06:37:20,22978,6,16188
2017-06-01 11:34:20,22322,2,14606
2017-06-15 11:01:20,22191,1,17634
2017-07-01 08:30:20,23199,20,15039
2017-12-15 09:10:20,85123A,1,18118
2017-05-28 10:36:20,21755,3,13089
2017-12-25 09:01:20,82001S,1,17841
2018-01-06 10:45:20,23250,12,13209
2017-07-19 11:37:20,90162B,1,17611
2018-01-01 11:00:20,22577,12,16887
2018-01-08 10:50:20,21213,6,12517
2017-07-05 10:53:20,84997D,4,15421
2018-01-20 10:32:20,22984,1,14096
2017-03-24 07:49:20,21109,24,14298
2017-11-08 12:28:20,22625,2,13381
2018-01-19 10:22:20,23357,2,15977
2017-09-02 07:55:20,85152,48,16029
2017-08-13 08:23:20,22569,6,12484
2017-05-25 08:51:20,22168,1,17765
2017-03-30 09:09:20,21975,6,17068
2017-09-10 13:05:20,22659,12,15521
2017-05-17 11:30:20,22960,12,15140
2018-01-12 09:35:20,72800D,2,14725
2018-01-05 07:37:20,22844,1,17964
2017-11-23 10:50:20,22084,7,14667
2017-12-28 06:41:20,21181,38,18223
2017-10-06 10:07:20,22383,10,13280
2017-09-13 12:17:20,22178,24,15467
2017-01-28 08:22:20,21062,12,16218
2017-10-18 09:51:20,21465,6,17675
2018-01-22 10:40:20,85177,3,17920
2017-05-26 12:58:20,23008,1,16712
2017-11-20 11:42:20,90201A,6,14911
2017-12-07 13:51:20,23083,6,17589
2018-01-19 10:57:20,20978,4,16474
2017-12-27 12:12:20,22187,2,15547
2017-03-19 10:54:20,20711,10,15379
2017-09-17 15:12:20,23196,12,14911
2017-04-06 11:09:20,22794,1,16332
2017-09-22 06:13:20,21756,3,17734
2017-08-03 10:39:20,22951,3,14623
2017-08-12 10:30:20,22326,96,12415
2017-10-05 07:44:20,85123A,6,17611
2017-03-22 07:36:20,85066,2,12916
2018-01-18 13:53:20,22636,2,15484
2017-11-04 10:15:20,21936,10,12490
2017-04-24 05:37:20,84356,36,12633
2017-11-01 08:53:20,21509,12,14067
2017-09-08 06:57:20,22063,6,12358
2017-07-15 11:43:20,21932,1,13263
2017-04-30 16:11:20,21668,6,14702
2017-08-06 11:16:20,21654,18,17522
2017-12-23 10:39:20,21084,24,12448
2017-12-03 15:05:20,22364,-1,17405
2017-03-08 12:06:20,71053,4,15799
2017-03-03 11:05:20,21904,2,13680
2017-08-28 08:22:20,51014A,24,14016
2017-11-17 10:04:20,22557,2,16360
2017-12-20 09:39:20,22191,1,16931
2017-02-03 13:13:20,21730,3,15081
2018-01-01 13:56:20,22571,34,14971
2018-02-01 14:29:20,85049A,3,17383
2017-05-26 13:29:20,22951,24,16980
2017-08-24 09:31:20,23242,2,16033
2017-05-24 09:14:20,22933,2,17625
2017-06-16 05:48:20,23204,10,16628
2017-02-06 09:26:20,21524,2,14911
2017-05-26 13:29:20,22647,12,16980
2018-01-18 11:27:20,23554,1,12904
2017-12-10 10:35:20,22866,12,16042
2018-01-29 07:16:20,22210,12,12762
2017-03-23 06:58:20,21621,4,12951
2017-12-11 11:48:20,23199,10,12562
2017-12-24 11:31:20,22736,1,18283
2017-05-20 09:01:20,71459,36,18191
2017-12-30 09:27:20,23437,24,12955
2017-11-30 09:40:20,22629,12,14360
2018-01-06 10:45:20,22781,2,13209
2017-06-24 08:25:20,71459,1,17069
2017-08-19 09:50:20,22720,6,14092
2017-12-08 11:52:20,22286,24,14911
2017-04-05 08:22:20,21558,1,16456
2017-10-19 10:23:20,85212,12,17585
2017-08-11 06:53:20,84946,24,14503
2018-02-01 13:30:20,22077,12,13021
2018-01-25 10:46:20,22971,6,17188
2017-11-20 12:38:20,22303,6,12518
2017-10-08 12:18:20,22149,6,13588
2017-10-18 12:10:20,21156,2,17059
2018-01-25 07:49:20,22720,3,12668
2017-09-27 11:12:20,22697,2,15438
2017-09-07 09:42:20,22854,2,14552
2017-07-22 12:47:20,85099B,10,14415
2017-07-12 07:57:20,23091,2,16206
2018-01-13 13:35:20,23355,2,16804
2017-09-08 12:35:20,22667,6,18272
2018-01-05 09:51:20,21754,5,17841
2017-11-18 06:47:20,22727,18,16656
2017-02-05 11:12:20,22585,37,14667
2017-08-25 11:43:20,22971,12,17188
2017-11-22 09:15:20,35970,72,16133
2017-12-07 07:38:20,23331,48,14297
2018-02-04 12:34:20,23222,12,16322
2017-05-28 06:31:20,22849,1,16398
2017-02-19 10:59:20,21773,24,13165
2017-10-02 07:24:20,22738,10,15128
2018-01-29 08:27:20,22628,-1,12465
2017-03-17 10:31:20,22457,6,15023
2017-07-20 06:41:20,22492,36,12583
2017-04-26 11:37:20,72801C,2,13610
2018-01-20 10:32:20,22812,4,14096
2017-09-24 08:15:20,23337,6,12853
2017-07-21 09:05:20,22980,12,18202
2017-10-19 11:06:20,35471D,3,14387
2017-03-23 10:28:20,22469,40,13854
2017-11-08 09:02:20,22558,5,13527
2018-01-19 14:25:20,22445,1,12936
2017-12-11 09:12:20,21497,300,17949
2018-02-01 14:29:20,23371,1,17383
2017-04-24 11:04:20,85170C,6,17663
2018-01-25 12:47:20,22791,2,14096
2017-02-02 11:36:20,20974,2,17191
2017-09-15 06:43:20,22460,12,14911
2017-02-02 09:48:20,22964,2,17019
2017-06-25 06:42:20,22990,-100,12415
2017-12-30 08:16:20,21790,12,16790
2017-04-14 05:11:20,22934,6,15358
2018-01-17 08:09:20,22464,96,12971
2017-12-08 06:12:20,21217,1,12772
2018-01-07 06:50:20,22986,25,16003
2017-07-10 12:17:20,84879,8,14194
2018-02-02 09:38:20,84945,12,16528
2017-06-09 10:12:20,22630,12,13458
2017-07-23 06:38:20,22730,4,15805
2017-12-28 11:16:20,21891,12,16633
2017-07-23 07:02:20,23174,6,15658
2017-03-17 10:31:20,22168,1,15023
2017-07-08 12:09:20,21792,8,14748
2017-12-24 10:37:20,22580,6,12437
2018-01-03 12:10:20,23415,12,17082
2017-12-13 08:59:20,21429,12,15351
2017-09-13 10:22:20,22491,12,13654
2017-01-28 10:16:20,22704,25,15485
2017-11-08 10:37:20,21981,24,14250
2017-10-15 12:44:20,21395,48,14565
2017-06-14 08:49:20,22569,4,15172
2017-04-22 11:43:20,84832,12,15932
2018-01-28 09:37:20,20970,2,12989
2017-08-26 09:39:20,84596F,8,17799
2017-11-16 10:21:20,POST,2,12621
2018-01-29 11:41:20,22224,6,18245
2017-07-13 13:34:20,20725,1,17841
2017-12-09 10:08:20,90174,-6,14911
2017-09-13 09:17:20,82494L,3,16255
2017-02-05 11:49:20,47590A,6,15192
2017-09-25 08:42:20,84406B,1,14499
2017-12-28 11:02:20,22733,1,14096
2017-08-06 08:28:20,21329,1,16892
2017-10-04 10:01:20,23192,4,15518
2017-12-11 10:28:20,23245,4,15601
2017-06-04 08:33:20,22518,3,15719
2018-01-29 08:56:20,48138,5,16899
2017-12-28 10:15:20,21411,2,13680
2017-05-29 08:39:20,84596E,84,13694
2017-12-18 05:40:20,15056BL,24,14156
2018-02-03 09:10:20,23486,150,16000
2018-01-13 11:47:20,84879,24,14898
2018-02-02 11:24:20,22633,12,14673
2017-03-15 13:16:20,20832,4,17609
2017-08-04 09:27:20,22436,1,14525
2017-12-24 13:34:20,23310,72,13969
2018-02-01 09:23:20,23263,2,14649
2017-02-19 07:59:20,21533,4,14085
2017-07-29 11:50:20,85049A,1,17472
2017-10-15 10:10:20,23321,2,13617
2017-05-15 09:49:20,85099C,10,14194
2017-02-16 12:28:20,22752,2,15867
2017-12-23 08:29:20,21181,2,16208
2017-08-20 07:49:20,22507,4,12720
2017-08-25 12:37:20,22996,24,17750
2017-02-09 06:32:20,POST,5,12540
2018-01-22 10:02:20,23404,6,13149
2017-05-24 11:21:20,21993,3,16931
2017-02-12 11:29:20,22840,2,16560
2018-01-21 07:32:20,22271,6,12913
2017-09-14 12:07:20,23205,10,16746
2018-01-20 14:25:20,23216,2,17530
2017-09-14 12:58:20,48138,2,13940
2017-07-08 09:40:20,20727,10,13136
2017-11-17 08:09:20,21974,4,16369
2017-03-29 10:41:20,21361,1,13148
2017-04-07 14:09:20,22925,1,17881
2017-11-20 10:37:20,22731,18,16240
2017-11-30 06:50:20,22207,2,14096
2018-01-10 13:17:20,23263,1,16877
2017-05-08 11:19:20,21210,12,17164
2017-12-22 12:29:20,51014C,24,15630
2018-01-11 10:44:20,22822,4,16207
2018-01-18 09:46:20,23311,6,15179
2017-03-25 10:31:20,85199L,12,12474
2017-05-11 05:34:20,POST,4,12383
2017-09-28 08:16:20,20992,8,14408
2017-10-22 12:15:20,21981,24,12715
2018-01-22 10:16:20,22191,1,13048
2017-12-18 08:23:20,22784,1,18118
2017-04-15 07:46:20,22245,24,12653
2018-01-22 09:50:20,20728,20,16401
2018-01-03 11:10:20,21064,1,15427
2017-10-01 14:59:20,22561,360,12931
2017-08-18 08:55:20,22795,2,16526
2017-09-11 11:27:20,20725,10,12621
2017-02-05 09:56:20,22956,2,16065
2017-08-02 08:30:20,23175,4,16923
2017-07-23 10:19:20,22698,2,15852
2018-02-03 13:37:20,23439,24,13756
2018-01-13 09:19:20,22644,8,16669
2017-12-27 09:59:20,23334,48,12597
2018-02-01 09:39:20,17012C,1,17254
2017-12-02 10:56:20,23503,12,15687
2018-01-15 10:36:20,23329,2,17301
2018-01-10 09:24:20,20996,3,15021
2017-10-04 10:46:20,20751,-1,15640
2017-05-31 12:00:20,21981,1,17337
2017-12-28 12:55:20,23543,2,12417
2017-12-22 08:39:20,21498,75,18147
2017-11-29 11:18:20,23205,3,16930
2017-02-03 06:48:20,22112,3,17091
2018-01-22 07:13:20,22037,12,12620
2018-01-07 15:26:20,23204,10,14748
2017-04-21 12:56:20,85176,3,17841
2017-03-31 10:40:20,22914,1,14549
2017-08-31 10:29:20,23302,5,17841
2017-08-09 12:07:20,85099B,2,18069
2017-07-06 07:06:20,22750,4,12948
2017-12-13 11:28:20,23402,1,14547
2018-01-24 09:06:20,22977,3,17365
2017-03-16 08:17:20,22625,2,15696
2017-07-02 14:19:20,20728,3,14713
2017-09-09 07:26:20,22243,2,15039
2018-01-11 09:49:20,21484,1,17081
2017-06-30 10:32:20,23205,10,14110
2017-12-09 08:54:20,21086,30,12709
2017-12-11 08:35:20,84077,48,12783
2018-01-08 09:17:20,21136,8,14527
2017-09-27 08:38:20,20754,6,14911
2017-05-13 09:19:20,21389,24,12849
2017-12-04 10:07:20,22950,12,17509
2017-03-09 08:31:20,21485,3,15326
2017-10-01 11:13:20,22327,12,12626
2017-09-21 12:15:20,22654,2,12836
2018-01-14 11:19:20,85032C,2,12748
2018-01-17 08:24:20,21908,12,12540
2017-12-14 12:11:20,84991,24,14422
2017-02-08 10:25:20,21485,2,15998
2017-10-01 06:57:20,23291,8,12689
2018-01-26 11:59:20,21929,1,16549
2017-04-24 10:49:20,22029,24,15093
2017-10-21 08:57:20,22617,3,16042
2017-08-13 14:30:20,22715,12,16558
2017-06-01 09:35:20,22507,4,14711
2017-12-10 09:53:20,22677,1,14527
2017-02-11 08:46:20,21888,8,17511
2017-07-12 09:14:20,84987,6,17107
2017-12-16 09:14:20,22588,3,17625
2017-08-23 09:29:20,16161U,50,13505
2017-12-03 10:04:20,22091,1,12748
2017-01-29 12:13:20,22075,48,15061
2017-03-19 07:40:20,48184,2,12637
2017-08-05 10:28:20,20972,2,17841
2017-10-30 11:49:20,23201,10,17091
2017-12-27 08:02:20,85040A,4,16601
2017-08-03 10:41:20,22423,3,14156
2017-05-28 16:05:20,22926,1,13118
2017-03-09 14:11:20,85049C,2,15867
2018-02-02 08:44:20,22560,1,18005
2018-01-27 07:06:20,23582,10,13658
2017-07-28 07:36:20,22305,6,16814
2017-10-02 07:53:20,22994,4,18079
2017-10-23 08:46:20,22115,12,13644
2018-01-04 13:42:20,20970,4,18150
2018-02-01 10:03:20,21248,2,16904
2017-12-23 11:34:20,22077,12,12456
2018-02-01 14:10:20,23228,4,14096
2017-11-19 09:22:20,23328,4,13804
2017-08-26 07:23:20,22720,-16,13881
2017-03-24 10:48:20,22457,6,14341
2017-11-04 10:15:20,20727,10,12490
2017-11-11 08:32:20,21136,8,17728
2018-01-24 08:50:20,23241,2,13596
2017-12-20 08:35:20,22568,2,15000
2017-06-14 07:57:20,82578,48,15985
2017-09-30 09:43:20,23306,12,16102
2017-08-26 11:10:20,22193,2,14527
2018-02-01 12:56:20,23343,2,13230
2017-05-21 06:43:20,79000,24,17491
2017-08-23 10:17:20,21110,1,15532
2017-03-30 06:50:20,22540,60,12731
2017-04-10 09:29:20,22986,25,15044
2017-12-01 07:42:20,21122,5,15529
2018-01-26 11:36:20,22707,25,13211
2017-02-12 04:58:20,21363,9,13089
2018-01-17 10:16:20,23242,1,15988
2017-12-08 07:29:20,22667,6,13089
2017-06-16 07:55:20,84988,1,14606
2017-07-17 11:28:20,22908,24,15290
2017-10-19 09:25:20,22328,6,16555
2018-01-07 14:57:20,23272,1,16907
2017-12-29 10:14:20,22345,2,15039
2017-04-12 09:10:20,21672,12,16434
2017-07-14 10:28:20,20728,2,17220
2017-11-20 07:07:20,23155,12,13949
2017-05-10 10:29:20,22261,12,16983
2017-08-17 07:34:20,23173,2,16670
2017-12-04 09:10:20,22144,6,16455
2017-10-12 11:25:20,21892,12,15706
2017-04-27 10:20:20,22197,24,13509
2017-12-03 11:43:20,20772,2,12757
2017-06-24 08:23:20,21876,12,13018
2018-01-10 11:46:20,23308,3,16726
2018-01-03 11:07:20,22158,8,17768
2017-06-16 06:24:20,22520,12,13141
2017-02-04 05:51:20,22969,12,16863
2017-06-16 06:36:20,20677,8,16170
2017-04-26 11:00:20,22567,1,12748
2017-03-08 07:43:20,22670,12,13183
2017-03-05 14:03:20,22721,1,13280
2017-04-06 11:44:20,22776,4,12359
2017-10-07 11:48:20,21175,24,17512
2017-06-04 09:03:20,20801,3,14446
2017-01-29 10:04:20,22077,12,13117
2017-11-25 11:41:20,47590B,3,13901
2018-01-28 16:35:20,22743,1,17841
2017-09-16 11:26:20,23293,8,13571
2018-01-13 09:18:20,22139,3,14426
2017-09-03 14:28:20,21746,12,16842
2017-12-28 08:30:20,22554,3,15752
2017-08-10 07:37:20,22386,5,14688
2017-07-30 06:30:20,22469,12,14298
2017-09-21 07:12:20,21314,8,17040
2017-08-19 12:00:20,23035,6,14422
2017-12-08 13:43:20,21258,1,16161
2018-01-28 09:18:20,23395,2,14527
2017-07-19 09:54:20,22989,1,14769
2017-09-28 14:30:20,22674,2,16984
2017-05-18 05:32:20,22722,4,13934
2017-02-03 10:22:20,22411,1,16904
2017-04-16 05:16:20,21527,2,12431
2017-02-09 10:21:20,22943,5,14085
2017-07-21 05:14:20,23203,30,16523
2017-12-24 10:56:20,22624,2,16265
2017-08-28 09:38:20,22557,1,12748
2017-03-12 10:29:20,22090,2,13246
2017-07-01 08:14:20,21914,12,12886
2017-10-05 12:28:20,20726,20,14257
2018-01-01 11:00:20,22133,2,16887
2017-05-06 09:12:20,21524,1,14527
2017-05-04 09:10:20,82583,4,16225
2017-03-13 10:34:20,21429,8,15570
2017-06-16 11:50:20,21280,2,17449
2017-12-01 10:28:20,22779,4,13317
2017-05-19 12:53:20,22181,12,12539
2018-01-27 07:42:20,22624,4,15782
2017-05-19 12:53:20,23178,6,12539
2018-01-12 14:19:20,21786,1,12890
2017-05-12 07:42:20,22980,12,15047
2017-02-03 07:25:20,22470,6,17735
2018-02-02 11:16:20,84029E,2,17841
2017-05-15 09:20:20,22989,6,16626
2017-06-24 09:14:20,22431,6,12840
2018-01-10 08:17:20,20972,12,12935
2017-12-10 08:55:20,23376,-24,14849
2017-12-11 10:17:20,23270,12,17451
2017-12-17 16:44:20,23358,9,17092
2017-11-22 10:09:20,85014B,9,16187
2017-05-19 11:17:20,21915,12,13196
2017-06-15 13:30:20,85036B,1,16928
2017-08-05 13:11:20,22677,4,16011
2017-10-08 10:32:20,84879,16,14639
